编号,SMILES,InChL,HomoEnergy,LumoEnergy,EnergyGap,偶极矩,极化率
1042,CCC1=NC=CN1,"1S/C5H8N2/c1-2-5-6-3-4-7-5/h3-4H,2H2,1H3,(H,6,7)",-0.2142,0.0354,0.2496,3.4175,62.81
1044,CNC1=CC=CN1,"1S/C5H8N2/c1-6-5-3-2-4-7-5/h2-4,6-7H,1H3",-0.1857,0.0529,0.2386,1.4034,63.67
1061,CCC1=CNC=C1,"1S/C6H9N/c1-2-6-3-4-7-5-6/h3-5,7H,2H2,1H3",-0.1989,0.0515,0.2504,1.7799,66.7
1062,CCC1=CNC=N1,"1S/C5H8N2/c1-2-5-3-6-4-7-5/h3-4H,2H2,1H3,(H,6,7)",-0.2162,0.0365,0.2527,3.33,62.72
1065,CNC1=CNC=C1,"1S/C5H8N2/c1-6-5-2-3-7-4-5/h2-4,6-7H,1H3",-0.1704,0.0575,0.2278,1.3933,63.62
1066,CNC1=CNC=N1,"1S/C4H7N3/c1-5-4-2-6-3-7-4/h2-3,5H,1H3,(H,6,7)",-0.1787,0.0416,0.2203,2.7506,59.78
1077,CCN1C=CC=C1,"1S/C6H9N/c1-2-7-5-3-4-6-7/h3-6H,2H2,1H3",-0.1997,0.0474,0.247,2.0863,66.65
1078,CCN1C=CN=C1,"1S/C5H8N2/c1-2-7-4-3-6-5-7/h3-5H,2H2,1H3",-0.2201,0.0337,0.2538,4.0161,62.11
1079,C1CC2=CC=CN12,"1S/C6H7N/c1-2-6-3-5-7(6)4-1/h1-2,4H,3,5H2",-0.196,0.0558,0.2518,2.0543,64.43
1080,C1CC2=CN=CN12,"1S/C5H6N2/c1-2-7-4-6-3-5(1)7/h3-4H,1-2H2",-0.2157,0.0412,0.2569,4.057,59.93
1081,C1CC2=NC=CN12,"1S/C5H6N2/c1-3-7-4-2-6-5(1)7/h2,4H,1,3H2",-0.2158,0.0431,0.259,3.7353,59.69
1085,CC(C)(C)CC#N,"1S/C6H11N/c1-6(2,3)4-5-7/h4H2,1-3H3",-0.3136,0.0317,0.3453,3.9293,67.57
1154,CC(C)(C#C)C#N,"1S/C6H7N/c1-4-6(2,3)5-7/h1H,2-3H3",-0.2851,0.0117,0.2967,3.8233,63.13
1155,CC(C)(C#N)C#N,"1S/C5H6N2/c1-5(2,3-6)4-7/h1-2H3",-0.3385,-0.0115,0.327,4.3801,58.13
1156,CC(N)(C#C)C#N,"1S/C5H6N2/c1-3-5(2,7)4-6/h1H,7H2,2H3",-0.2758,0.0038,0.2797,2.6809,59.91
1157,CC(N)(C#N)C#N,"1S/C4H5N3/c1-4(7,2-5)3-6/h7H2,1H3",-0.298,-0.0195,0.2785,3.8645,54.94
1169,CC(N)(CN)C#N,"1S/C4H9N3/c1-4(7,2-5)3-6/h2,5,7H2,1H3",-0.25,0.0323,0.2824,4.8411,60.78
1175,CCC(C)(C)C#N,"1S/C6H11N/c1-4-6(2,3)5-7/h4H2,1-3H3",-0.3113,0.0438,0.3551,4.0456,67.68
1176,CCC(C)(N)C#N,"1S/C5H10N2/c1-3-5(2,7)4-6/h3,7H2,1-2H3",-0.2604,0.0314,0.2918,4.6215,64.23
1179,CNC(C)(C)C#N,"1S/C5H10N2/c1-5(2,4-6)7-3/h7H,1-3H3",-0.2392,0.0352,0.2745,4.2439,64.49
1234,CC(C)C#CC#N,"1S/C6H7N/c1-6(2)4-3-5-7/h6H,1-2H3",-0.2826,-0.0356,0.247,5.3498,71.68
1240,CC(C)CCC#N,"1S/C6H11N/c1-6(2)4-3-5-7/h6H,3-4H2,1-2H3",-0.3136,0.0381,0.3517,4.2459,68.71
1241,CC(C)NCC#N,"1S/C5H10N2/c1-5(2)7-4-3-6/h5,7H,4H2,1-2H3",-0.2467,0.0239,0.2706,4.2551,65.88
1246,CN(C)CCC#N,"1S/C5H10N2/c1-7(2)5-3-4-6/h3,5H2,1-2H3",-0.2293,0.0361,0.2654,4.1615,66.01
1321,CC1(C)CC1C#N,"1S/C6H9N/c1-6(2)3-5(6)4-7/h5H,3H2,1-2H3",-0.2812,0.0318,0.313,4.3317,65.9
1322,CC1(C)NC1C#C,"1S/C6H9N/c1-4-5-6(2,3)7-5/h1,5,7H,2-3H3",-0.2408,0.0386,0.2793,1.8398,67.94
1323,CC1(C)NC1C#N,"1S/C5H8N2/c1-5(2)4(3-6)7-5/h4,7H,1-2H3",-0.2708,0.0174,0.2882,4.9807,62.44
1340,CCN1CC1(C)C,"1S/C6H13N/c1-4-7-5-6(7,2)3/h4-5H2,1-3H3",-0.219,0.0873,0.3063,1.0894,72.35
1363,CC1N(C)C1(C)C,"1S/C6H13N/c1-5-6(2,3)7(5)4/h5H,1-4H3",-0.2097,0.082,0.2917,1.2476,71.72
1373,N=CNC(=N)C#N,"1S/C3H4N4/c4-1-3(6)7-2-5/h2H,(H3,5,6,7)",-0.2655,-0.0703,0.1952,1.8946,58.92
1388,CC#CC(C)C#N,"1S/C6H7N/c1-3-4-6(2)5-7/h6H,1-2H3",-0.2669,0.0204,0.2873,4.1576,66.15
1389,CC#CC(N)C#N,"1S/C5H6N2/c1-2-3-5(7)4-6/h5H,7H2,1H3",-0.2613,0.0048,0.2661,5.0112,62.73
1395,CC(CC#C)C#N,"1S/C6H7N/c1-3-4-6(2)5-7/h1,6H,4H2,2H3",-0.2807,0.0212,0.3019,3.5402,63.46
1396,CC(CC#N)C#C,"1S/C6H7N/c1-3-6(2)4-5-7/h1,6H,4H2,2H3",-0.2801,0.0192,0.2994,3.4211,63.59
1397,CC(CC#N)C#N,"1S/C5H6N2/c1-5(4-7)2-3-6/h5H,2H2,1H3",-0.3343,0.0003,0.3346,0.6891,58.34
1398,NC(CC#C)C#N,"1S/C5H6N2/c1-2-3-5(7)4-6/h1,5H,3,7H2",-0.2691,0.0174,0.2865,2.3425,60.22
1399,NC(CC#N)C#C,"1S/C5H6N2/c1-2-5(7)3-4-6/h1,5H,3,7H2",-0.2606,0.012,0.2727,3.1706,60.16
1400,NC(CC#N)C#N,"1S/C4H5N3/c5-2-1-4(7)3-6/h4H,1,7H2",-0.2841,-0.0074,0.2767,0.9885,54.96
1471,CCC(C)CC#N,"1S/C6H11N/c1-3-6(2)4-5-7/h6H,3-4H2,1-2H3",-0.3142,0.0351,0.3493,4.0941,68.29
1474,CCN(C)CC#N,"1S/C5H10N2/c1-3-7(2)5-4-6/h3,5H2,1-2H3",-0.2359,0.023,0.2589,4.1783,65.7
1489,CCN=C(N)C#N,"1S/C4H7N3/c1-2-7-4(6)3-5/h2H2,1H3,(H2,6,7)",-0.2582,-0.0392,0.219,5.0519,62.56
1493,CCNC(=N)C#N,"1S/C4H7N3/c1-2-7-4(6)3-5/h2H2,1H3,(H2,6,7)",-0.2508,-0.0393,0.2115,3.3126,61.88
1540,CCCC(C)C#N,"1S/C6H11N/c1-3-4-6(2)5-7/h6H,3-4H2,1-2H3",-0.3125,0.0391,0.3516,4.1508,68.55
1541,CCCC(N)C#N,"1S/C5H10N2/c1-2-3-5(7)4-6/h5H,2-3,7H2,1H3",-0.2685,0.0292,0.2977,2.9389,65.32
1544,CCNC(C)C#N,"1S/C5H10N2/c1-3-7-5(2)4-6/h5,7H,3H2,1-2H3",-0.2412,0.0307,0.2719,4.4484,65.64
1606,CN(C)C(=N)C#N,"1S/C4H7N3/c1-7(2)4(6)3-5/h6H,1-2H3",-0.2403,-0.0406,0.1997,3.2371,62.31
1613,CC(C#N)N(C)C,"1S/C5H10N2/c1-5(4-6)7(2)3/h5H,1-3H3",-0.2273,0.029,0.2563,4.1669,64.73
1615,CC(C)C(C)C#N,"1S/C6H11N/c1-5(2)6(3)4-7/h5-6H,1-3H3",-0.3121,0.0376,0.3497,3.9675,67.88
1616,CC(C)C(N)C#N,"1S/C5H10N2/c1-4(2)5(7)3-6/h4-5H,7H2,1-2H3",-0.2685,0.0274,0.296,2.8133,64.35
1619,CC(N)C(N)C#N,"1S/C4H9N3/c1-3(6)4(7)2-5/h3-4H,6-7H2,1H3",-0.2381,0.0205,0.2587,4.0257,60.87
1698,CC1(CCC1)C#N,"1S/C6H9N/c1-6(5-7)3-2-4-6/h2-4H2,1H3",-0.3031,0.033,0.3361,4.1171,64.59
1699,CC1(CCN1)C#N,"1S/C5H8N2/c1-5(4-6)2-3-7-5/h7H,2-3H2,1H3",-0.2479,0.0224,0.2702,4.7968,61.06
1704,NC1(CCC1)C#N,"1S/C5H8N2/c6-4-5(7)2-1-3-5/h1-3,7H2",-0.2664,0.027,0.2934,2.904,61.14
1705,NC1(CNC1)C#N,"1S/C4H7N3/c5-1-4(6)2-7-3-4/h7H,2-3,6H2",-0.239,0.0243,0.2632,1.852,57.83
1730,CC#CC1(C)CN1,"1S/C6H9N/c1-3-4-6(2)5-7-6/h7H,5H2,1-2H3",-0.2265,0.0456,0.2721,1.7996,70.58
1734,CC1(CC#C)CN1,"1S/C6H9N/c1-3-4-6(2)5-7-6/h1,7H,4-5H2,2H3",-0.2432,0.0542,0.2975,1.8187,66
1736,CC1(CC#N)CC1,"1S/C6H9N/c1-6(2-3-6)4-5-7/h2-4H2,1H3",-0.2908,0.0328,0.3236,3.9064,64.46
1737,CC1(CC#N)CN1,"1S/C5H8N2/c1-5(2-3-6)4-7-5/h7H,2,4H2,1H3",-0.2608,0.0338,0.2946,4.5745,61.05
1761,CC1CC1(C)C#N,"1S/C6H9N/c1-5-3-6(5,2)4-7/h5H,3H2,1-2H3",-0.2781,0.0388,0.317,4.334,65.73
1762,CC1CC1(N)C#N,"1S/C5H8N2/c1-4-2-5(4,7)3-6/h4H,2,7H2,1H3",-0.2505,0.0305,0.281,5.2004,62.02
1765,CC1NC1(C)C#C,"1S/C6H9N/c1-4-6(3)5(2)7-6/h1,5,7H,2-3H3",-0.2358,0.0395,0.2753,1.0467,67.99
1766,CC1NC1(C)C#N,"1S/C5H8N2/c1-4-5(2,3-6)7-4/h4,7H,1-2H3",-0.2677,0.0181,0.2858,3.1688,62.62
1769,CN1CC1(C)C#C,"1S/C6H9N/c1-4-6(2)5-7(6)3/h1H,5H2,2-3H3",-0.2296,0.0459,0.2755,1.5588,68.07
1770,CN1CC1(C)C#N,"1S/C5H8N2/c1-5(3-6)4-7(5)2/h4H2,1-2H3",-0.2531,0.0254,0.2784,4.8527,62.57
1772,NC1CC1(N)C#N,"1S/C4H7N3/c5-2-4(7)1-3(4)6/h3H,1,6-7H2",-0.2386,0.0318,0.2705,5.4701,58.74
1790,CCC1(C)CN1C,"1S/C6H13N/c1-4-6(2)5-7(6)3/h4-5H2,1-3H3",-0.2181,0.082,0.3001,1.1668,71.43
1848,CC1=NCC(=N)N1,"1S/C4H7N3/c1-3-6-2-4(5)7-3/h2H2,1H3,(H2,5,6,7)",-0.2269,0.0032,0.2301,3.828,60.78
1900,CC1N2CC1(C)C2,"1S/C6H11N/c1-5-6(2)3-7(5)4-6/h5H,3-4H2,1-2H3",-0.2222,0.0866,0.3089,1.9019,68.19
1933,CC12CCC1(C)N2,"1S/C6H11N/c1-5-3-4-6(5,2)7-5/h7H,3-4H2,1-2H3",-0.2138,0.0774,0.2912,1.8269,68.51
1949,CC1CC(C1)C#N,"1S/C6H9N/c1-5-2-6(3-5)4-7/h5-6H,2-3H2,1H3",-0.3031,0.0307,0.3338,4.3248,65.32
1950,CC1CC(N1)C#N,"1S/C5H8N2/c1-4-2-5(3-6)7-4/h4-5,7H,2H2,1H3",-0.2491,0.0181,0.2672,4.9629,61.78
1953,CN1CC(C1)C#N,"1S/C5H8N2/c1-7-3-5(2-6)4-7/h5H,3-4H2,1H3",-0.2348,0.0245,0.2593,3.6113,62.74
1997,CC(C)CN1CC1,"1S/C6H13N/c1-6(2)5-7-3-4-7/h6H,3-5H2,1-2H3",-0.2301,0.0884,0.3185,1.0589,72.03
2004,C#CC12CN(C1)C2,"1S/C6H7N/c1-2-6-3-7(4-6)5-6/h1H,3-5H2",-0.2429,0.0352,0.2782,1.3361,64.31
2005,N#CC12CC(C1)C2,"1S/C6H7N/c7-4-6-1-5(2-6)3-6/h5H,1-3H2",-0.3107,0.0253,0.3361,4.2071,62.9
2006,N#CC12CC(C1)N2,"1S/C5H6N2/c6-3-5-1-4(2-5)7-5/h4,7H,1-2H2",-0.2625,0.0066,0.2691,4.3149,59.37
2008,N#CC12CN(C1)C2,1S/C5H6N2/c6-1-5-2-7(3-5)4-5/h2-4H2,-0.2625,0.0136,0.2761,2.2787,58.82
2014,CCC12CN(C1)C2,"1S/C6H11N/c1-2-6-3-7(4-6)5-6/h2-5H2,1H3",-0.2238,0.0776,0.3015,2.0193,67.67
2029,CN1CC2(CN2)C1,"1S/C5H10N2/c1-7-3-5(4-7)2-6-5/h6H,2-4H2,1H3",-0.2111,0.0771,0.2882,1.9136,65.74
2035,CC1(C)CC2NC12,"1S/C6H11N/c1-6(2)3-4-5(6)7-4/h4-5,7H,3H2,1-2H3",-0.225,0.0879,0.3129,1.5782,67.38
2037,CC1(C)CN2CC12,"1S/C6H11N/c1-6(2)4-7-3-5(6)7/h5H,3-4H2,1-2H3",-0.229,0.0814,0.3104,1.647,66.82
2136,CC1N=CNC1=N,"1S/C4H7N3/c1-3-4(5)7-2-6-3/h2-3H,1H3,(H2,5,6,7)",-0.2315,-0.0035,0.228,3.2882,59.65
2140,CN1C=NCC1=N,"1S/C4H7N3/c1-7-3-6-2-4(7)5/h3,5H,2H2,1H3",-0.2214,-0.0032,0.2182,1.1166,60.23
2229,CC12CC=CC1N2,"1S/C6H9N/c1-6-4-2-3-5(6)7-6/h2-3,5,7H,4H2,1H3",-0.2247,0.0093,0.2339,1.5596,64.71
2234,CC12NC1CC=C2,"1S/C6H9N/c1-6-4-2-3-5(6)7-6/h2,4-5,7H,3H2,1H3",-0.2264,0.0198,0.2462,1.5904,65.25
2274,N#CCC1CCC1,"1S/C6H9N/c7-5-4-6-2-1-3-6/h6H,1-4H2",-0.3057,0.0351,0.3408,4.0444,64.85
2277,N#CCN1CCC1,"1S/C5H8N2/c6-2-5-7-3-1-4-7/h1,3-5H2",-0.2384,0.0225,0.261,4.3603,62.09
2304,CC#CC1CN1C,"1S/C6H9N/c1-3-4-6-5-7(6)2/h6H,5H2,1-2H3",-0.219,0.0421,0.2611,1.5456,70.96
2305,CC#CC1NC1C,"1S/C6H9N/c1-3-4-6-5(2)7-6/h5-7H,1-2H3",-0.2317,0.0455,0.2773,1.2623,70.74
2308,CC1CC1CC#N,"1S/C6H9N/c1-5-4-6(5)2-3-7/h5-6H,2,4H2,1H3",-0.2898,0.0384,0.3283,4.2444,65.09
2309,CC1CN1CC#C,"1S/C6H9N/c1-3-4-7-5-6(7)2/h1,6H,4-5H2,2H3",-0.227,0.0397,0.2667,0.9913,66.1
2310,CC1CN1CC#N,"1S/C5H8N2/c1-5-4-7(5)3-2-6/h5H,3-4H2,1H3",-0.2502,0.0265,0.2767,4.8145,62.11
2311,CC1NC1CC#C,"1S/C6H9N/c1-3-4-6-5(2)7-6/h1,5-7H,4H2,2H3",-0.2443,0.0584,0.3027,1.735,66.96
2312,CC1NC1CC#N,"1S/C5H8N2/c1-4-5(7-4)2-3-6/h4-5,7H,2H2,1H3",-0.2641,0.0376,0.3017,4.6702,61.94
2315,CN1CC1CC#C,"1S/C6H9N/c1-3-4-6-5-7(6)2/h1,6H,4-5H2,2H3",-0.2271,0.0507,0.2777,1.2415,66.36
2316,CN1CC1CC#N,"1S/C5H8N2/c1-7-4-5(7)2-3-6/h5H,2,4H2,1H3",-0.2423,0.0294,0.2717,4.0632,61.48
2336,CCCC1CN1C,"1S/C6H13N/c1-3-4-6-5-7(6)2/h6H,3-5H2,1-2H3",-0.2198,0.0846,0.3043,1.2192,71.85
2338,CCCN1CC1C,"1S/C6H13N/c1-3-4-7-5-6(7)2/h6H,3-5H2,1-2H3",-0.2195,0.0912,0.3107,1.1213,72.2
2366,CC(C)C1CN1C,"1S/C6H13N/c1-5(2)6-4-7(6)3/h5-6H,4H2,1-3H3",-0.2198,0.0839,0.3037,1.2522,71.47
2368,CC(C)N1CC1C,"1S/C6H13N/c1-5(2)7-4-6(7)3/h5-6H,4H2,1-3H3",-0.2199,0.0852,0.3051,1.1577,71.81
2418,CC12CC3C1CN23,"1S/C6H9N/c1-6-2-5-4(6)3-7(5)6/h4-5H,2-3H2,1H3",-0.2257,0.1011,0.3268,1.6698,64.89
2420,CC12CN3C1CC23,"1S/C6H9N/c1-6-3-7-4(6)2-5(6)7/h4-5H,2-3H2,1H3",-0.2267,0.0926,0.3193,1.9572,64.67
2421,CC12NC3C1NC23,"1S/C5H8N2/c1-5-3-2(7-5)4(5)6-3/h2-4,6-7H,1H3",-0.2222,0.0692,0.2914,1.2949,60.96
2430,CC12CC3CC1N23,"1S/C6H9N/c1-6-3-4-2-5(6)7(4)6/h4-5H,2-3H2,1H3",-0.2367,0.0929,0.3297,1.6544,63.69
2431,CC12CC3CN1C23,"1S/C6H9N/c1-6-2-4-3-7(6)5(4)6/h4-5H,2-3H2,1H3",-0.2317,0.0969,0.3286,1.6011,63.9
2433,CC12CN3CC1C23,"1S/C6H9N/c1-6-3-7-2-4(6)5(6)7/h4-5H,2-3H2,1H3",-0.2193,0.0852,0.3045,1.8309,63.72
2460,CC1=CC2NC2C1,"1S/C6H9N/c1-4-2-5-6(3-4)7-5/h2,5-7H,3H2,1H3",-0.2221,0.0216,0.2438,1.3652,66.24
2487,CC12CC3C(C1)N23,"1S/C6H9N/c1-6-2-4-5(3-6)7(4)6/h4-5H,2-3H2,1H3",-0.2385,0.0875,0.3261,1.6386,63.44
2489,CC12CC3C1N3C2,"1S/C6H9N/c1-6-2-4-5(6)7(4)3-6/h4-5H,2-3H2,1H3",-0.2318,0.0822,0.314,1.9165,63.35
2493,C#CC(C#C)C#N,"1S/C6H3N/c1-3-6(4-2)5-7/h1-2,6H",-0.2919,0.0039,0.2959,3.5654,57.61
2498,N=CN(C=N)C=N,1S/C3H6N4/c4-1-7(2-5)3-6/h1-6H,-0.245,-0.0173,0.2278,0.0007,61.34
2502,CNC(=NC)C#N,"1S/C4H7N3/c1-6-4(3-5)7-2/h1-2H3,(H,6,7)",-0.2405,-0.0368,0.2037,2.8699,63.38
2504,CCC(C#C)C#N,"1S/C6H7N/c1-3-6(4-2)5-7/h1,6H,4H2,2H3",-0.2853,0.0136,0.2989,3.7363,63.24
2505,CCC(C#N)C#N,"1S/C5H6N2/c1-2-5(3-6)4-7/h5H,2H2,1H3",-0.3386,-0.0102,0.3284,4.366,58.34
2506,CNC(C#C)C#N,"1S/C5H6N2/c1-3-5(4-6)7-2/h1,5,7H,2H3",-0.2564,0.0002,0.2566,4.2783,59.99
2507,CNC(C#N)C#N,"1S/C4H5N3/c1-7-4(2-5)3-6/h4,7H,1H3",-0.2788,-0.0227,0.2562,3.9215,55.24
2529,CCC(CC)C#N,"1S/C6H11N/c1-3-6(4-2)5-7/h6H,3-4H2,1-2H3",-0.3136,0.0354,0.349,3.8602,68.04
2532,CCC(NC)C#N,"1S/C5H10N2/c1-3-5(4-6)7-2/h5,7H,3H2,1-2H3",-0.2442,0.0296,0.2738,4.476,65.13
2535,CNC(CN)C#N,"1S/C4H9N3/c1-7-4(2-5)3-6/h4,7H,2,5H2,1H3",-0.2349,0.0324,0.2673,4.7523,61.69
2556,C#CC1(CC1)C#N,"1S/C6H5N/c1-2-6(5-7)3-4-6/h1H,3-4H2",-0.2669,0.0064,0.2733,4.1164,61.3
2557,C#CC1(CN1)C#C,"1S/C6H5N/c1-3-6(4-2)5-7-6/h1-2,7H,5H2",-0.2447,0.0101,0.2549,1.5072,63.3
2558,C#CC1(CN1)C#N,"1S/C5H4N2/c1-2-5(3-6)4-7-5/h1,7H,4H2",-0.2705,-0.0122,0.2584,4.8295,58
2561,N#CC1(CC1)C#N,1S/C5H4N2/c6-3-5(4-7)1-2-5/h1-2H2,-0.3096,-0.0172,0.2924,4.7105,56.13
2562,N#CC1(CN1)C#N,"1S/C4H3N3/c5-1-4(2-6)3-7-4/h7H,3H2",-0.3062,-0.0372,0.269,4.2269,52.95
2584,CCC1(CC1)C#N,"1S/C6H9N/c1-2-6(5-7)3-4-6/h2-4H2,1H3",-0.2842,0.0365,0.3207,4.0838,64.99
2585,CCC1(CN1)C#C,"1S/C6H9N/c1-3-6(4-2)5-7-6/h1,7H,4-5H2,2H3",-0.2437,0.0434,0.2871,1.8786,66.7
2586,CCC1(CN1)C#N,"1S/C5H8N2/c1-2-5(3-6)4-7-5/h7H,2,4H2,1H3",-0.2728,0.0227,0.2955,4.8629,61.46
2589,CNC1(CC1)C#N,"1S/C5H8N2/c1-7-5(4-6)2-3-5/h7H,2-3H2,1H3",-0.2375,0.0296,0.2671,4.7192,61.71
2592,NCC1(CN1)C#N,"1S/C4H7N3/c5-1-4(2-6)3-7-4/h7H,1,3,5H2",-0.2576,0.0258,0.2834,6.0077,58.21
2607,C#CC#CCC#N,"1S/C6H3N/c1-2-3-4-5-6-7/h1H,5H2",-0.2648,-0.0359,0.2289,3.5663,67.34
2609,C#CCC#CC#N,"1S/C6H3N/c1-2-3-4-5-6-7/h1H,3H2",-0.2855,-0.0468,0.2386,4.7149,65.34
2610,N#CCC#CC#N,1S/C5H2N2/c6-4-2-1-3-5-7/h2H2,-0.3107,-0.0654,0.2453,4.2101,60.24
2612,C#CCCCC#N,"1S/C6H7N/c1-2-3-4-5-6-7/h1H,3-5H2",-0.2743,0.0209,0.2953,3.6757,64.06
2613,C#CCNCC#N,"1S/C5H6N2/c1-2-4-7-5-3-6/h1,7H,4-5H2",-0.2603,0.0095,0.2699,3.9991,60.1
2616,N#CCCCC#N,1S/C5H6N2/c6-4-2-1-3-5-7/h1-3H2,-0.331,0.0031,0.3341,3.8228,58.96
2617,N#CCNCC#N,"1S/C4H5N3/c5-1-3-7-4-2-6/h7H,3-4H2",-0.2796,-0.0138,0.2658,4.2784,56.06
2643,CC#CC#CC#N,1S/C6H3N/c1-2-3-4-5-6-7/h1H3,-0.2665,-0.0718,0.1947,6.3203,82.74
2647,CC#CCCC#N,"1S/C6H7N/c1-2-3-4-5-6-7/h4-5H2,1H3",-0.2613,0.0264,0.2878,4.3643,67.09
2658,CCC#CCC#N,"1S/C6H7N/c1-2-3-4-5-6-7/h2,5H2,1H3",-0.2682,0.0213,0.2895,4.0738,66.07
2669,CCCC#CC#N,"1S/C6H7N/c1-2-3-4-5-6-7/h2-3H2,1H3",-0.2828,-0.0362,0.2467,5.4547,72.16
2693,CCCCCC#N,"1S/C6H11N/c1-2-3-4-5-6-7/h2-5H2,1H3",-0.3144,0.038,0.3523,4.2049,69.24
2694,CCCNCC#N,"1S/C5H10N2/c1-2-4-7-5-3-6/h7H,2,4-5H2,1H3",-0.2469,0.0233,0.2702,4.2923,66.25
2751,CC1CCC1C#N,"1S/C6H9N/c1-5-2-3-6(5)4-7/h5-6H,2-3H2,1H3",-0.3022,0.0285,0.3306,4.1063,64.54
2752,CC1CNC1C#N,"1S/C5H8N2/c1-4-3-7-5(4)2-6/h4-5,7H,3H2,1H3",-0.2503,0.0152,0.2655,4.5663,61.16
2757,CN1CCC1C#N,"1S/C5H8N2/c1-7-3-2-5(7)4-6/h5H,2-3H2,1H3",-0.2393,0.0143,0.2536,4.3813,62.45
2758,NC1CNC1C#N,"1S/C4H7N3/c5-1-4-3(6)2-7-4/h3-4,7H,2,6H2",-0.2486,0.0121,0.2607,3.8063,57.92
2809,C#CC1CC1C#N,"1S/C6H5N/c1-2-5-3-6(5)4-7/h1,5-6H,3H2",-0.2658,0.0098,0.2756,4.0519,60.93
2810,C#CC1NC1C#C,"1S/C6H5N/c1-3-5-6(4-2)7-5/h1-2,5-7H",-0.248,0.018,0.266,1.7135,62.72
2811,C#CC1NC1C#N,"1S/C5H4N2/c1-2-4-5(3-6)7-4/h1,4-5,7H",-0.2735,-0.0033,0.2702,4.5927,57.59
2814,N#CC1CC1C#N,"1S/C5H4N2/c6-2-4-1-5(4)3-7/h4-5H,1H2",-0.3124,-0.0116,0.3008,6.1718,55.85
2815,N#CC1NC1C#N,"1S/C4H3N3/c5-1-3-4(2-6)7-3/h3-4,7H",-0.3126,-0.0258,0.2868,6.6794,52.54
2830,CCC1CC1C#N,"1S/C6H9N/c1-2-5-3-6(5)4-7/h5-6H,2-3H2,1H3",-0.2857,0.0316,0.3173,4.1956,65.53
2831,CCC1NC1C#C,"1S/C6H9N/c1-3-5-6(4-2)7-5/h1,5-7H,4H2,2H3",-0.2449,0.0377,0.2826,1.6197,67.52
2832,CCC1NC1C#N,"1S/C5H8N2/c1-2-4-5(3-6)7-4/h4-5,7H,2H2,1H3",-0.2761,0.0162,0.2923,4.7201,62.24
2835,CCN1CC1C#C,"1S/C6H9N/c1-3-6-5-7(6)4-2/h1,6H,4-5H2,2H3",-0.2287,0.0347,0.2634,0.8597,67.95
2836,CCN1CC1C#N,"1S/C5H8N2/c1-2-7-4-5(7)3-6/h5H,2,4H2,1H3",-0.2566,0.0126,0.2692,3.127,62.66
2858,CCC1CN1CC,"1S/C6H13N/c1-3-6-5-7(6)4-2/h6H,3-5H2,1-2H3",-0.2193,0.0918,0.3111,1.207,72.31
2871,N#CC1=CCCC1,"1S/C6H7N/c7-5-6-3-1-2-4-6/h3H,1-2,4H2",-0.2596,-0.039,0.2206,4.536,65.88
2873,N#CC1=NCCN1,"1S/C4H5N3/c5-3-4-6-1-2-7-4/h1-2H2,(H,6,7)",-0.2471,-0.0482,0.1989,4.9261,57.54
2877,N#CC1CC=CC1,"1S/C6H7N/c7-5-6-3-1-2-4-6/h1-2,6H,3-4H2",-0.2595,0.0069,0.2663,4.0748,62.51
2878,N#CC1CN=CN1,"1S/C4H5N3/c5-1-4-2-6-3-7-4/h3-4H,2H2,(H,6,7)",-0.2496,-0.0038,0.2458,3.0044,54.7
2883,N#CC1CCC=C1,"1S/C6H7N/c7-5-6-3-1-2-4-6/h1,3,6H,2,4H2",-0.2647,0.0006,0.2654,4.302,62.75
2884,N#CC1CNC=N1,"1S/C4H5N3/c5-1-4-2-6-3-7-4/h3-4H,2H2,(H,6,7)",-0.2474,0.0016,0.249,5.5376,55.11
2885,N#CC1NCC=C1,"1S/C5H6N2/c6-4-5-2-1-3-7-5/h1-2,5,7H,3H2",-0.2395,-0.0034,0.236,4.9261,59.28
2892,N#CC1CCCC1,"1S/C6H9N/c7-5-6-3-1-2-4-6/h6H,1-4H2",-0.3087,0.0392,0.3479,4.2811,64.39
2893,N#CC1CCCN1,"1S/C5H8N2/c6-4-5-2-1-3-7-5/h5,7H,1-3H2",-0.248,0.0289,0.2769,3.1752,60.32
2917,CN=C1CN=CN1,"1S/C4H7N3/c1-5-4-2-6-3-7-4/h3H,2H2,1H3,(H,5,6,7)",-0.226,-0.0054,0.2206,3.1976,61.18
2955,N=C(C#N)N1CC1,"1S/C4H5N3/c5-3-4(6)7-1-2-7/h6H,1-2H2",-0.2712,-0.0542,0.217,5.2724,57.93
2971,CC(C#C)N1CC1,"1S/C6H9N/c1-3-6(2)7-4-5-7/h1,6H,4-5H2,2H3",-0.2381,0.0464,0.2845,1.258,66.96
2972,CC(C#N)C1CC1,"1S/C6H9N/c1-5(4-7)6-2-3-6/h5-6H,2-3H2,1H3",-0.3001,0.0365,0.3366,4.0273,64.7
2973,CC(C#N)C1CN1,"1S/C5H8N2/c1-4(2-6)5-3-7-5/h4-5,7H,3H2,1H3",-0.2571,0.0244,0.2815,3.1562,60.52
2975,CC(C#N)N1CC1,"1S/C5H8N2/c1-5(4-6)7-2-3-7/h5H,2-3H2,1H3",-0.2583,0.0265,0.2848,4.2945,61.87
2976,NC(C#N)C1CC1,"1S/C5H8N2/c6-3-5(7)4-1-2-4/h4-5H,1-2,7H2",-0.2606,0.0246,0.2852,4.6186,61.24
